,Unnamed: 0.1,Investigation.Type,Event.Date,Location,Country,Injury.Severity,Aircraft.damage,Aircraft.Category,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,Schedule,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Year,Make and Model,Total_passengers,Fatality_Pecentage,Serious_Inj_Percentage,Minor/NonInj_Percentage,City,State,Region
204,14204,Incident,1986-03-22,"CINCINNATI, OH",United States,Incident,,,Boeing,727231,No,3.0,Turbo Fan,SCHD,0.0,0.0,0.0,152.0,VMC,Climb,Probable Cause,1986,Boeing-727231,152.0,0.0,0.0,100.0,Cincinnati,OH,Midwest
205,14241,Incident,1986-03-26,"BOSTON, MA",United States,Incident,,,Boeing,727231,No,3.0,Turbo Fan,SCHD,0.0,0.0,2.0,94.0,VMC,Taxi,Probable Cause,1986,Boeing-727231,96.0,0.0,0.0,100.0,Boston,MA,Northeast
206,14288,Incident,1986-03-31,"SAN FRANSISCO, CA",United States,Incident,,,Boeing,767222,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,192.0,VMC,Climb,Probable Cause,1986,Boeing-767222,192.0,0.0,0.0,100.0,San Fransisco,CA,West
207,14309,Incident,1986-04-03,"MINNEAPOLIS, MN",United States,Incident,Minor,,Boeing,757251,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,161.0,VMC,Landing,Probable Cause,1986,Boeing-757251,161.0,0.0,0.0,100.0,Minneapolis,MN,Midwest
208,14361,Accident,1986-04-08,"CHICAGO, IL",United States,Non-Fatal,Substantial,,Boeing,737222,No,2.0,Turbo Jet,SCHD,0.0,0.0,1.0,113.0,VMC,Landing,Probable Cause,1986,Boeing-737222,114.0,0.0,0.0,100.0,Chicago,IL,Midwest
209,14431,Incident,1986-04-17,"DETROIT, MI",United States,Incident,,,Boeing,727231,No,3.0,Turbo Jet,SCHD,0.0,0.0,0.0,102.0,VMC,Taxi,Probable Cause,1986,Boeing-727231,102.0,0.0,0.0,100.0,Detroit,MI,Midwest
210,14576,Accident,1986-05-04,"ALMOSA, CO",United States,Non-Fatal,,,Boeing,737200,No,2.0,Turbo Fan,SCHD,0.0,2.0,0.0,50.0,VMC,Cruise,Probable Cause,1986,Boeing-737200,52.0,0.0,3.8461538461538463,96.15384615384615,Almosa,CO,West
211,14625,Accident,1986-05-10,"ANGELS CAMP, CA",United States,Non-Fatal,Destroyed,,Boeing,A75,No,1.0,Reciprocating,,0.0,0.0,2.0,0.0,VMC,Cruise,Probable Cause,1986,Boeing-A75,2.0,0.0,0.0,100.0,Angels Camp,CA,West
212,14669,Accident,1986-05-15,"DALLAS, TX",United States,Non-Fatal,Substantial,,Boeing,Pt13E75,No,1.0,Reciprocating,,0.0,0.0,0.0,2.0,VMC,Climb,Probable Cause,1986,Boeing-Pt13E75,2.0,0.0,0.0,100.0,Dallas,TX,South
213,14683,Incident,1986-05-17,"CHICAGO, IL",United States,Incident,,,Boeing,727223,No,3.0,Turbo Fan,SCHD,0.0,0.0,0.0,224.0,VMC,Takeoff,Probable Cause,1986,Boeing-727223,224.0,0.0,0.0,100.0,Chicago,IL,Midwest
214,14750,Incident,1986-05-23,"NASHVILLE, TN",United States,Incident,,,Boeing,727295,No,3.0,Turbo Jet,SCHD,0.0,0.0,0.0,129.0,VMC,Cruise,Probable Cause,1986,Boeing-727295,129.0,0.0,0.0,100.0,Nashville,TN,South
215,14769,Incident,1986-05-25,"CORPUS CHRISTI, TX",United States,Incident,Minor,,Boeing,727224,No,3.0,Turbo Jet,SCHD,0.0,0.0,2.0,83.0,VMC,Approach,Probable Cause,1986,Boeing-727224,85.0,0.0,0.0,100.0,Corpus Christi,TX,South
216,14869,Accident,1986-06-05,"SONOMA, CA",United States,Non-Fatal,Substantial,,Boeing,A75N1,No,1.0,Reciprocating,,0.0,2.0,0.0,0.0,VMC,Approach,Probable Cause,1986,Boeing-A75N1,2.0,0.0,100.0,0.0,Sonoma,CA,West
217,14903,Incident,1986-06-08,"CHARLESTON, SC",United States,Incident,,,Boeing,727225,No,3.0,Turbo Fan,SCHD,0.0,0.0,0.0,67.0,VMC,Cruise,Probable Cause,1986,Boeing-727225,67.0,0.0,0.0,100.0,Charleston,SC,South
218,14941,Accident,1986-06-12,"COLUSA, CA",United States,Non-Fatal,Substantial,,Boeing,A75N1,No,1.0,Reciprocating,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,1986,Boeing-A75N1,1.0,0.0,0.0,100.0,Colusa,CA,West
219,15209,Incident,1986-07-06,"PITTSBURGH, PA",United States,Incident,,,Boeing,737200,No,2.0,Turbo Jet,SCHD,0.0,0.0,0.0,125.0,VMC,Landing,Probable Cause,1986,Boeing-737200,125.0,0.0,0.0,100.0,Pittsburgh,PA,Northeast
220,15219,Accident,1986-07-06,"VAN NUYS, CA",United States,Non-Fatal,Substantial,,Boeing,N253,No,1.0,Reciprocating,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,1986,Boeing-N253,1.0,0.0,0.0,100.0,Van Nuys,CA,West
221,15315,Incident,1986-07-16,"ERLANGER, KY",United States,Incident,,,Boeing,72725C,No,3.0,Turbo Fan,SCHD,0.0,0.0,0.0,3.0,IMC,Cruise,Probable Cause,1986,Boeing-72725C,3.0,0.0,0.0,100.0,Erlanger,KY,South
222,15337,Incident,1986-07-19,"MIAMI, FL",United States,Incident,Minor,,Boeing,727225,No,3.0,Turbo Fan,SCHD,0.0,0.0,0.0,99.0,VMC,Approach,Probable Cause,1986,Boeing-727225,99.0,0.0,0.0,100.0,Miami,FL,South
223,15463,Accident,1986-07-31,"ORCHARDS, WA",United States,Non-Fatal,Substantial,,Boeing,Pt1317,No,1.0,Reciprocating,,0.0,0.0,0.0,2.0,VMC,Maneuvering,Probable Cause,1986,Boeing-Pt1317,2.0,0.0,0.0,100.0,Orchards,WA,West
224,15544,Accident,1986-08-07,"TOOELE, UT",United States,Non-Fatal,Substantial,,Boeing,E75,No,1.0,Reciprocating,,0.0,0.0,0.0,2.0,VMC,Cruise,Probable Cause,1986,Boeing-E75,2.0,0.0,0.0,100.0,Tooele,UT,West
225,15562,Accident,1986-08-09,"DFW AIRPORT, TX",United States,Non-Fatal,,,Boeing,727200,No,3.0,Turbo Jet,SCHD,0.0,1.0,0.0,94.0,VMC,Cruise,Probable Cause,1986,Boeing-727200,95.0,0.0,1.0526315789473684,98.94736842105264,Dfw Airport,TX,South
226,15700,Accident,1986-08-24,"DUBLIN, MS",United States,Non-Fatal,Substantial,,Boeing,Pt17,No,1.0,Reciprocating,,0.0,0.0,2.0,0.0,VMC,Maneuvering,Probable Cause,1986,Boeing-Pt17,2.0,0.0,0.0,100.0,Dublin,MS,South
227,15744,Accident,1986-08-29,"ADDISON, TX",United States,Non-Fatal,Substantial,,Boeing,A75N1,No,1.0,Reciprocating,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,1986,Boeing-A75N1,2.0,0.0,0.0,100.0,Addison,TX,South
228,15758,Incident,1986-08-30,"LANSING, MI",United States,Incident,,,Boeing,737222,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,61.0,VMC,Descent,Probable Cause,1986,Boeing-737222,61.0,0.0,0.0,100.0,Lansing,MI,Midwest
229,15797,Accident,1986-09-01,"SWEETWATER, TX",United States,Non-Fatal,Substantial,,Boeing,E75,No,1.0,Reciprocating,,0.0,0.0,0.0,1.0,VMC,Cruise,Probable Cause,1986,Boeing-E75,1.0,0.0,0.0,100.0,Sweetwater,TX,South
230,15798,Accident,1986-09-01,"LAPORTE, TX",United States,Non-Fatal,Substantial,,Boeing,A75N1,No,1.0,Reciprocating,,0.0,0.0,0.0,1.0,VMC,Go-around,Probable Cause,1986,Boeing-A75N1,1.0,0.0,0.0,100.0,Laporte,TX,South
231,15917,Incident,1986-09-17,"EVANSVILLE, IN",United States,Incident,,,Boeing,72725,No,3.0,Turbo Fan,SCHD,0.0,0.0,0.0,38.0,VMC,Taxi,Probable Cause,1986,Boeing-72725,38.0,0.0,0.0,100.0,Evansville,IN,Midwest
232,16104,Incident,1986-10-14,"PORTLAND, ME",United States,Incident,Minor,,Boeing,727200,No,3.0,Turbo Jet,SCHD,0.0,0.0,0.0,43.0,IMC,Landing,Probable Cause,1986,Boeing-727200,43.0,0.0,0.0,100.0,Portland,ME,Northeast
233,16109,Incident,1986-10-15,"ANCHORAGE, AK",United States,Incident,Minor,,Boeing,72722C,No,3.0,Turbo Jet,,0.0,0.0,0.0,115.0,VMC,Landing,Probable Cause,1986,Boeing-72722C,115.0,0.0,0.0,100.0,Anchorage,AK,West
234,16179,Accident,1986-10-25,"CHARLOTTE, NC",United States,Non-Fatal,Destroyed,,Boeing,737222,No,2.0,Turbo Fan,SCHD,0.0,3.0,31.0,85.0,IMC,Landing,Probable Cause,1986,Boeing-737222,119.0,0.0,2.5210084033613445,97.47899159663864,Charlotte,NC,South
235,16195,Incident,1986-10-29,"LOS ANGELES, CA",United States,Incident,,,Boeing,727222,No,3.0,Turbo Fan,SCHD,0.0,0.0,0.0,73.0,VMC,Approach,Probable Cause,1986,Boeing-727222,73.0,0.0,0.0,100.0,Los Angeles,CA,West
236,16223,Accident,1986-11-01,"COLUMBUS, OH",United States,Non-Fatal,Substantial,,Boeing,B75N1,No,1.0,Reciprocating,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,1986,Boeing-B75N1,2.0,0.0,0.0,100.0,Columbus,OH,Midwest
238,16266,Accident,1986-11-06,"TAMPA, FL",United States,Fatal(1),Substantial,,Boeing,727235,No,3.0,Turbo Fan,SCHD,1.0,1.0,2.0,20.0,IMC,Taxi,Probable Cause,1986,Boeing-727235,24.0,4.166666666666666,4.166666666666666,91.66666666666666,Tampa,FL,South
239,16290,Incident,1986-11-10,"ADAK, AK",United States,Incident,,,Boeing,727,No,3.0,Turbo Fan,SCHD,0.0,0.0,0.0,201.0,VMC,Cruise,Probable Cause,1986,Boeing-727,201.0,0.0,0.0,100.0,Adak,AK,West
240,16302,Incident,1986-11-12,"LIVINGSTON, TN",United States,Incident,,,Boeing,72722,No,3.0,Turbo Jet,SCHD,0.0,0.0,0.0,167.0,VMC,Cruise,Probable Cause,1986,Boeing-72722,167.0,0.0,0.0,100.0,Livingston,TN,South
241,16303,Incident,1986-11-12,"LIVINGSTON, TN",United States,Incident,,,Boeing,727227,No,3.0,Turbo Jet,SCHD,0.0,0.0,0.0,167.0,VMC,Cruise,Probable Cause,1986,Boeing-727227,167.0,0.0,0.0,100.0,Livingston,TN,South
242,16320,Accident,1986-11-15,"CORONA, CA",United States,Non-Fatal,Substantial,,Boeing,A75N1,No,1.0,Reciprocating,,0.0,2.0,0.0,1.0,VMC,Approach,Probable Cause,1986,Boeing-A75N1,3.0,0.0,66.66666666666666,33.33333333333333,Corona,CA,West
243,16325,Incident,1986-11-16,"NORFOLK, VA",United States,Incident,Minor,,Boeing,727231,No,3.0,Turbo Fan,SCHD,0.0,0.0,1.0,23.0,VMC,Landing,Probable Cause,1986,Boeing-727231,24.0,0.0,0.0,100.0,Norfolk,VA,South
244,16499,Accident,1986-12-15,"ANCHORAGE, AK",United States,Non-Fatal,Minor,,Boeing,727222,No,3.0,Turbo Fan,SCHD,0.0,2.0,7.0,93.0,VMC,Descent,Probable Cause,1986,Boeing-727222,102.0,0.0,1.96078431372549,98.0392156862745,Anchorage,AK,West
245,16525,Incident,1986-12-21,"MIAMI, FL",United States,Incident,,,Boeing,747121,No,4.0,Turbo Fan,SCHD,0.0,0.0,1.0,116.0,VMC,Taxi,Probable Cause,1986,Boeing-747121,117.0,0.0,0.0,100.0,Miami,FL,South
246,16535,Accident,1986-12-22,"DUBLIN, VA",United States,Non-Fatal,Minor,,Boeing,737300,No,2.0,Turbo Fan,SCHD,0.0,1.0,4.0,131.0,VMC,Descent,Probable Cause,1986,Boeing-737300,136.0,0.0,0.7352941176470588,99.26470588235294,Dublin,VA,South
247,16595,Incident,1987-01-03,"NEWARK, NJ",United States,Incident,,,Boeing,737200,No,2.0,Turbo Fan,SCHD,0.0,0.0,10.0,98.0,VMC,Landing,Probable Cause,1987,Boeing-737200,108.0,0.0,0.0,100.0,Newark,NJ,Northeast
248,16610,Incident,1987-01-06,"TAMPA, FL",United States,Incident,Minor,,Boeing,727223,No,3.0,Turbo Fan,SCHD,0.0,0.0,0.0,148.0,VMC,Climb,Probable Cause,1987,Boeing-727223,148.0,0.0,0.0,100.0,Tampa,FL,South
249,16704,Incident,1987-01-25,"FORT WAYNE, IN",United States,Incident,Minor,,Boeing,727122,No,3.0,Turbo Fan,SCHD,0.0,0.0,0.0,6.0,VMC,Cruise,Probable Cause,1987,Boeing-727122,6.0,0.0,0.0,100.0,Fort Wayne,IN,Midwest
250,16823,Accident,1987-02-11,"DETROIT, MI",United States,Non-Fatal,,,Boeing,747122,No,4.0,Turbo Fan,SCHD,0.0,3.0,16.0,222.0,VMC,Standing,Probable Cause,1987,Boeing-747122,241.0,0.0,1.2448132780082988,98.7551867219917,Detroit,MI,Midwest
251,16890,Accident,1987-02-22,"VACAVILLE, CA",United States,Non-Fatal,Substantial,,Boeing,Pt13D,No,1.0,Reciprocating,,0.0,1.0,4.0,0.0,VMC,Takeoff,Probable Cause,1987,Boeing-Pt13D,5.0,0.0,20.0,80.0,Vacaville,CA,West
252,16900,Accident,1987-02-25,"LOS ANGELES, CA",United States,Non-Fatal,,,Boeing,727224,No,3.0,Turbo Jet,SCHD,0.0,0.0,0.0,92.0,VMC,Takeoff,Probable Cause,1987,Boeing-727224,92.0,0.0,0.0,100.0,Los Angeles,CA,West
253,16901,Incident,1987-02-25,"DURANGO, CO",United States,Incident,,,Boeing,7372A6,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,48.0,IMC,Landing,Probable Cause,1987,Boeing-7372A6,48.0,0.0,0.0,100.0,Durango,CO,West
254,16907,Accident,1987-02-26,"LOS ANGELES, CA",United States,Non-Fatal,,,Boeing,747236B,No,4.0,Turbo Fan,SCHD,0.0,1.0,11.0,375.0,VMC,Cruise,Probable Cause,1987,Boeing-747236B,387.0,0.0,0.2583979328165375,99.74160206718344,Los Angeles,CA,West
255,16959,Accident,1987-03-07,"FAIRMONT, OK",United States,Non-Fatal,Substantial,,Boeing,B75N1,No,1.0,Reciprocating,UNK,0.0,0.0,1.0,0.0,VMC,Maneuvering,Probable Cause,1987,Boeing-B75N1,1.0,0.0,0.0,100.0,Fairmont,OK,South
256,16985,Incident,1987-03-10,"JAMAICA, NY",United States,Incident,Minor,,Boeing,727225A,No,3.0,Turbo Fan,SCHD,0.0,0.0,0.0,127.0,VMC,Taxi,Probable Cause,1987,Boeing-727225A,127.0,0.0,0.0,100.0,Jamaica,NY,Northeast
257,16990,Accident,1987-03-10,"BURLINGTON, VT",United States,Non-Fatal,Substantial,,Boeing,727,No,3.0,Turbo Fan,SCHD,0.0,0.0,0.0,104.0,VMC,Taxi,Probable Cause,1987,Boeing-727,104.0,0.0,0.0,100.0,Burlington,VT,Northeast
258,17026,Accident,1987-03-16,"MIDLAND, TX",United States,Non-Fatal,,,Boeing,737300,No,2.0,Turbo Jet,SCHD,0.0,1.0,0.0,58.0,VMC,Cruise,Probable Cause,1987,Boeing-737300,59.0,0.0,1.6949152542372878,98.30508474576271,Midland,TX,South
259,17045,Accident,1987-03-19,"CHARLESTON, SC",United States,Non-Fatal,,,Boeing,727200,No,3.0,Turbo Fan,SCHD,0.0,1.0,2.0,57.0,VMC,Cruise,Probable Cause,1987,Boeing-727200,60.0,0.0,1.6666666666666667,98.33333333333331,Charleston,SC,South
260,17140,Accident,1987-04-01,"MIAMI, FL",United States,Non-Fatal,,,Boeing,727295,No,3.0,Turbo Fan,SCHD,0.0,1.0,0.0,95.0,VMC,Climb,Probable Cause,1987,Boeing-727295,96.0,0.0,1.0416666666666663,98.95833333333334,Miami,FL,South
261,17176,Accident,1987-04-04,"BELGRADE, MT",United States,Non-Fatal,Substantial,,Boeing,A75L3,No,1.0,Reciprocating,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,1987,Boeing-A75L3,1.0,0.0,0.0,100.0,Belgrade,MT,West
262,17201,Incident,1987-04-07,"CHICAGO, IL",United States,Incident,,,Boeing,727222,No,3.0,Turbo Fan,SCHD,0.0,0.0,0.0,109.0,VMC,Takeoff,Probable Cause,1987,Boeing-727222,109.0,0.0,0.0,100.0,Chicago,IL,Midwest
263,17249,Accident,1987-04-13,"KANSAS CITY, MO",United States,Fatal(4),Destroyed,,Boeing,707351C,No,4.0,Turbo Fan,NSCH,4.0,0.0,0.0,0.0,IMC,Approach,Probable Cause,1987,Boeing-707351C,4.0,100.0,0.0,0.0,Kansas City,MO,Midwest
264,17268,Accident,1987-04-16,"ARGUSVILLE, ND",United States,Non-Fatal,Substantial,,Boeing,A75N1,No,1.0,Reciprocating,UNK,0.0,0.0,1.0,0.0,VMC,Maneuvering,Probable Cause,1987,Boeing-A75N1,1.0,0.0,0.0,100.0,Argusville,ND,Midwest
265,17416,Accident,1987-04-30,"OKLAHOMA CITY, OK",United States,Non-Fatal,Substantial,,Boeing,707323C,No,4.0,Turbo Jet,NSCH,0.0,0.0,1.0,3.0,VMC,Taxi,Probable Cause,1987,Boeing-707323C,4.0,0.0,0.0,100.0,Oklahoma City,OK,South
266,17428,Accident,1987-05-01,"ARCOLA, TX",United States,Non-Fatal,Substantial,,Boeing,E75N1,No,1.0,Reciprocating,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,1987,Boeing-E75N1,2.0,0.0,0.0,100.0,Arcola,TX,South
267,17436,Accident,1987-05-02,"MANDAN, ND",United States,Non-Fatal,Substantial,,Boeing,A75N1,No,1.0,Reciprocating,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,1987,Boeing-A75N1,2.0,0.0,0.0,100.0,Mandan,ND,Midwest
268,17568,Accident,1987-05-22,"SAN ARDO, CA",United States,Non-Fatal,Substantial,,Boeing,A75N1,No,1.0,Reciprocating,,0.0,1.0,0.0,0.0,VMC,Cruise,Probable Cause,1987,Boeing-A75N1,1.0,0.0,100.0,0.0,San Ardo,CA,West
269,17641,Accident,1987-05-31,"LOS ANGELES, CA",United States,Non-Fatal,,,Boeing,727264,No,3.0,Turbo Fan,SCHD,0.0,2.0,9.0,142.0,VMC,Taxi,Probable Cause,1987,Boeing-727264,153.0,0.0,1.30718954248366,98.69281045751634,Los Angeles,CA,West
270,17656,Incident,1987-06-02,"CASPER, WY",United States,Incident,,,Boeing,Ec135,No,4.0,Turbo Jet,UNK,0.0,0.0,0.0,72.0,VMC,Cruise,Probable Cause,1987,Boeing-Ec135,72.0,0.0,0.0,100.0,Casper,WY,West
271,17657,Incident,1987-06-02,"CASPER, WY",United States,Incident,,,Boeing,727251,No,3.0,Turbo Fan,SCHD,0.0,0.0,0.0,72.0,VMC,Cruise,Probable Cause,1987,Boeing-727251,72.0,0.0,0.0,100.0,Casper,WY,West
272,17731,Incident,1987-06-09,"ANCHORAGE, AK",United States,Incident,Destroyed,,Boeing,72790C,No,3.0,Turbo Fan,,0.0,0.0,11.0,0.0,VMC,Taxi,Probable Cause,1987,Boeing-72790C,11.0,0.0,0.0,100.0,Anchorage,AK,West
273,17744,Incident,1987-06-11,"COLUMBUS, OH",United States,Incident,,,Boeing,737200,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,77.0,VMC,Descent,Probable Cause,1987,Boeing-737200,77.0,0.0,0.0,100.0,Columbus,OH,Midwest
274,17806,Incident,1987-06-18,"DETROIT, MI",United States,Incident,Minor,,Boeing,757251,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,123.0,VMC,Takeoff,Probable Cause,1987,Boeing-757251,123.0,0.0,0.0,100.0,Detroit,MI,Midwest
275,17807,Incident,1987-06-18,"NASHVILLE, TN",United States,Incident,,,Boeing,7372H4,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,161.0,VMC,Takeoff,Probable Cause,1987,Boeing-7372H4,161.0,0.0,0.0,100.0,Nashville,TN,South
276,17808,Incident,1987-06-18,"NASHVILLE, TN",United States,Incident,,,Boeing,727232,No,3.0,Turbo Fan,SCHD,0.0,0.0,0.0,161.0,VMC,Takeoff,Probable Cause,1987,Boeing-727232,161.0,0.0,0.0,100.0,Nashville,TN,South
277,17818,Accident,1987-06-19,"MCCORDSVILLE, IN",United States,Non-Fatal,Destroyed,,Boeing,E75,No,1.0,Reciprocating,,0.0,1.0,0.0,0.0,VMC,Takeoff,Probable Cause,1987,Boeing-E75,1.0,0.0,100.0,0.0,Mccordsville,IN,Midwest
278,17860,Accident,1987-06-22,"LOS ANGELES, CA",United States,Non-Fatal,Substantial,,Boeing,747Sp,No,4.0,Turbo Fan,SCHD,0.0,0.0,0.0,83.0,UNK,Taxi,Probable Cause,1987,Boeing-747Sp,83.0,0.0,0.0,100.0,Los Angeles,CA,West
279,17861,Accident,1987-06-22,"LOS ANGELES, CA",United States,Non-Fatal,Substantial,,Boeing,737277,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,83.0,UNK,Standing,Probable Cause,1987,Boeing-737277,83.0,0.0,0.0,100.0,Los Angeles,CA,West
280,18006,Incident,1987-07-07,"FRANKFORT, KY",United States,Incident,,,Boeing,737232,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,32.0,VMC,Cruise,Probable Cause,1987,Boeing-737232,32.0,0.0,0.0,100.0,Frankfort,KY,South
282,18063,Incident,1987-07-12,"BOSTON, MA",United States,Incident,,,Boeing,767232,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,159.0,IMC,Approach,Probable Cause,1987,Boeing-767232,159.0,0.0,0.0,100.0,Boston,MA,Northeast
283,18067,Accident,1987-07-12,"SPOKANE, WA",United States,Non-Fatal,Substantial,,Boeing,Ib75A,No,1.0,Reciprocating,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,1987,Boeing-Ib75A,2.0,0.0,0.0,100.0,Spokane,WA,West
284,18204,Accident,1987-07-24,"MIAMI, FL",United States,Non-Fatal,Substantial,,Boeing,747287B,No,4.0,Turbo Fan,SCHD,0.0,0.0,0.0,118.0,VMC,Taxi,Probable Cause,1987,Boeing-747287B,118.0,0.0,0.0,100.0,Miami,FL,South
285,18286,Incident,1987-08-02,"CHICAGO, IL",United States,Incident,,,Boeing,727200,No,3.0,Turbo Fan,SCHD,0.0,0.0,0.0,408.0,VMC,Taxi,Probable Cause,1987,Boeing-727200,408.0,0.0,0.0,100.0,Chicago,IL,Midwest
286,18336,Incident,1987-08-07,"LOS ANGELES, CA",United States,Incident,,,Boeing,747300,No,4.0,Turbo Fan,SCHD,0.0,0.0,0.0,363.0,VMC,Approach,Probable Cause,1987,Boeing-747300,363.0,0.0,0.0,100.0,Los Angeles,CA,West
287,18352,Incident,1987-08-08,"CHICAGO, IL",United States,Incident,,,Boeing,727233,No,3.0,Turbo Fan,SCHD,0.0,0.0,0.0,135.0,IMC,Climb,Probable Cause,1987,Boeing-727233,135.0,0.0,0.0,100.0,Chicago,IL,Midwest
288,18364,Incident,1987-08-09,"NEW YORK, NY",United States,Incident,,,Boeing,727,No,3.0,Turbo Fan,SCHD,0.0,0.0,0.0,528.0,VMC,Approach,Probable Cause,1987,Boeing-727,528.0,0.0,0.0,100.0,New York,NY,Northeast
289,18365,Incident,1987-08-09,"NEW YORK, NY",United States,Incident,,,Boeing,747,No,4.0,Turbo Fan,SCHD,0.0,0.0,0.0,528.0,VMC,Approach,Probable Cause,1987,Boeing-747,528.0,0.0,0.0,100.0,New York,NY,Northeast
290,18382,Incident,1987-08-11,"SANTA MONICA, CA",United States,Incident,,,Boeing,737,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,46.0,VMC,Descent,Probable Cause,1987,Boeing-737,46.0,0.0,0.0,100.0,Santa Monica,CA,West
292,18478,Incident,1987-08-22,"BELLEVILLE, IL",United States,Incident,Minor,,Boeing,767231Er,No,2.0,Turbo Fan,SCHD,0.0,0.0,3.0,178.0,VMC,Approach,Probable Cause,1987,Boeing-767231Er,181.0,0.0,0.0,100.0,Belleville,IL,Midwest
293,18494,Accident,1987-08-23,"BEAVER FALLS, PA",United States,Non-Fatal,Substantial,,Boeing,B17G,No,4.0,Reciprocating,,0.0,1.0,2.0,9.0,VMC,Landing,Probable Cause,1987,Boeing-B17G,12.0,0.0,8.333333333333332,91.66666666666666,Beaver Falls,PA,Northeast
294,18567,Incident,1987-09-02,"TAMPA, FL",United States,Incident,Minor,,Boeing,727223,No,3.0,Turbo Jet,SCHD,0.0,0.0,4.0,36.0,VMC,Descent,Probable Cause,1987,Boeing-727223,40.0,0.0,0.0,100.0,Tampa,FL,South
295,18698,Accident,1987-09-15,"TULSA, OK",United States,Non-Fatal,Substantial,,Boeing,727,No,3.0,Turbo Fan,SCHD,0.0,0.0,0.0,62.0,VMC,Landing,Probable Cause,1987,Boeing-727,62.0,0.0,0.0,100.0,Tulsa,OK,South
296,18707,Accident,1987-09-17,"PITTSBURGH, PA",United States,Non-Fatal,,,Boeing,727200,No,3.0,Turbo Fan,SCHD,0.0,1.0,0.0,70.0,VMC,Descent,Probable Cause,1987,Boeing-727200,71.0,0.0,1.4084507042253522,98.59154929577466,Pittsburgh,PA,Northeast
297,18715,Accident,1987-09-18,"PHILADELPHIA, PA",United States,Non-Fatal,,,Boeing,737,No,2.0,Turbo Fan,SCHD,0.0,1.0,6.0,74.0,IMC,Maneuvering,Probable Cause,1987,Boeing-737,81.0,0.0,1.2345679012345678,98.76543209876543,Philadelphia,PA,Northeast
298,18789,Accident,1987-09-26,"LAKEPORT, CA",United States,Non-Fatal,Substantial,,Boeing,A75N1,No,1.0,Reciprocating,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,1987,Boeing-A75N1,2.0,0.0,0.0,100.0,Lakeport,CA,West
299,18813,Accident,1987-09-28,"ROCHESTER, IN",United States,Non-Fatal,Substantial,,Boeing,A75N1,No,1.0,Reciprocating,,0.0,0.0,0.0,3.0,VMC,Landing,Probable Cause,1987,Boeing-A75N1,3.0,0.0,0.0,100.0,Rochester,IN,Midwest
300,18817,Incident,1987-09-29,"HAMPTON, NY",United States,Incident,,,Boeing,727225,No,3.0,Turbo Fan,SCHD,0.0,0.0,0.0,97.0,VMC,Cruise,Probable Cause,1987,Boeing-727225,97.0,0.0,0.0,100.0,Hampton,NY,Northeast
301,18821,Accident,1987-09-29,"OCALA, FL",United States,Non-Fatal,Substantial,,Boeing,E75,No,1.0,Reciprocating,,0.0,0.0,1.0,1.0,VMC,Maneuvering,Probable Cause,1987,Boeing-E75,2.0,0.0,0.0,100.0,Ocala,FL,South
302,18855,Accident,1987-10-04,"LOS ANGELES, CA",United States,Non-Fatal,Substantial,,Boeing,767201,No,2.0,Turbo Fan,SCHD,0.0,0.0,0.0,148.0,VMC,Landing,Probable Cause,1987,Boeing-767201,148.0,0.0,0.0,100.0,Los Angeles,CA,West
303,18891,Accident,1987-10-09,"CREVE COEUR, MO",United States,Non-Fatal,Substantial,,Boeing,A75,No,1.0,Reciprocating,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,1987,Boeing-A75,2.0,0.0,0.0,100.0,Creve Coeur,MO,Midwest
304,18907,Accident,1987-10-11,"FORT STOCKTON, TX",United States,Non-Fatal,Substantial,,Boeing,A75N1,No,1.0,Reciprocating,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,1987,Boeing-A75N1,2.0,0.0,0.0,100.0,Fort Stockton,TX,South
